LIGHT,2016 04 07 22:20:11,0401
LIGHT,2016 04 07 22:20:11,0401
LIGHT,2016 04 07 22:20:12,0401
LIGHT,2016 04 07 22:20:13,0404
LIGHT,2016 04 07 22:20:13,0404
LIGHT,2016 04 07 22:20:14,0402
LIGHT,2016 04 07 22:20:14,0402
LIGHT,2016 04 07 22:20:15,0400
LIGHT,2016 04 07 22:20:15,0400
LIGHT,2016 04 07 22:20:16,0400
LIGHT,2016 04 07 22:20:17,0401
LIGHT,2016 04 07 22:20:17,0401
LIGHT,2016 04 07 22:20:18,0400
LIGHT,2016 04 07 22:20:18,0400
LIGHT,2016 04 07 22:20:19,0401
LIGHT,2016 04 07 22:20:19,0401
LIGHT,2016 04 07 22:20:20,0400
LIGHT,2016 04 07 22:20:20,0400
LIGHT,2016 04 07 22:20:21,0400
LIGHT,2016 04 07 22:20:22,0400
LIGHT,2016 04 07 22:20:23,0402
LIGHT,2016 04 07 22:20:23,0402
LIGHT,2016 04 07 22:20:24,0400
LIGHT,2016 04 07 22:20:24,0400
LIGHT,2016 04 07 22:20:25,0400
LIGHT,2016 04 07 22:20:26,0401
LIGHT,2016 04 07 22:20:26,0401
LIGHT,2016 04 07 22:20:27,0400
LIGHT,2016 04 07 22:20:27,0400
LIGHT,2016 04 07 22:20:28,0399
LIGHT,2016 04 07 22:20:28,0399
LIGHT,2016 04 07 22:20:29,0399
LIGHT,2016 04 07 22:20:30,0398
LIGHT,2016 04 07 22:20:30,0398
LIGHT,2016 04 07 22:20:31,0397
LIGHT,2016 04 07 22:20:31,0397
LIGHT,2016 04 07 22:20:32,0418
LIGHT,2016 04 07 22:20:32,0418
LIGHT,2016 04 07 22:20:33,0417
LIGHT,2016 04 07 22:20:33,0417
LIGHT,2016 04 07 22:20:34,0418
LIGHT,2016 04 07 22:20:34,0418
LIGHT,2016 04 07 22:20:35,0418
LIGHT,2016 04 07 22:20:36,0418
LIGHT,2016 04 07 22:20:37,0418
LIGHT,2016 04 07 22:20:38,0418
LIGHT,2016 04 07 22:20:39,0418
LIGHT,2016 04 07 22:20:40,0418
LIGHT,2016 04 07 22:20:41,0418
LIGHT,2016 04 07 22:20:42,0417
LIGHT,2016 04 07 22:20:42,0417
LIGHT,2016 04 07 22:20:43,0417
LIGHT,2016 04 07 22:20:44,0417
LIGHT,2016 04 07 22:20:45,0416
LIGHT,2016 04 07 22:20:45,0416
LIGHT,2016 04 07 22:20:46,0417
LIGHT,2016 04 07 22:20:46,0417
LIGHT,2016 04 07 22:20:47,0418
LIGHT,2016 04 07 22:20:47,0418
LIGHT,2016 04 07 22:20:48,0418
LIGHT,2016 04 07 22:20:49,0425
LIGHT,2016 04 07 22:20:49,0425
LIGHT,2016 04 07 22:20:50,0418
LIGHT,2016 04 07 22:20:50,0418
LIGHT,2016 04 07 22:20:51,0417
LIGHT,2016 04 07 22:20:51,0417
LIGHT,2016 04 07 22:20:52,0417
LIGHT,2016 04 07 22:20:53,0417
LIGHT,2016 04 07 22:20:54,0418
LIGHT,2016 04 07 22:20:54,0418
LIGHT,2016 04 07 22:20:55,0418
LIGHT,2016 04 07 22:20:56,0417
LIGHT,2016 04 07 22:20:56,0417
LIGHT,2016 04 07 22:20:57,0417
LIGHT,2016 04 07 22:20:58,0417
LIGHT,2016 04 07 22:20:59,0417
LIGHT,2016 04 07 22:21:00,0418
LIGHT,2016 04 07 22:21:00,0418
LIGHT,2016 04 07 22:21:01,0417
LIGHT,2016 04 07 22:21:01,0417
LIGHT,2016 04 07 22:21:02,0418
LIGHT,2016 04 07 22:21:02,0418
LIGHT,2016 04 07 22:21:03,0418
LIGHT,2016 04 07 22:21:04,0417
LIGHT,2016 04 07 22:21:04,0417
LIGHT,2016 04 07 22:21:05,0418
LIGHT,2016 04 07 22:21:05,0418
LIGHT,2016 04 07 22:21:06,0418
LIGHT,2016 04 07 22:21:07,0418
LIGHT,2016 04 07 22:21:08,0417
LIGHT,2016 04 07 22:21:08,0417
LIGHT,2016 04 07 22:21:09,0417
LIGHT,2016 04 07 22:21:10,0417
LIGHT,2016 04 07 22:21:11,0417
LIGHT,2016 04 07 22:21:12,0418
LIGHT,2016 04 07 22:21:12,0418
LIGHT,2016 04 07 22:21:13,0419
LIGHT,2016 04 07 22:21:13,0419
LIGHT,2016 04 07 22:21:14,0418
LIGHT,2016 04 07 22:21:14,0418
LIGHT,2016 04 07 22:21:15,0418
LIGHT,2016 04 07 22:21:16,0417
LIGHT,2016 04 07 22:21:16,0417
LIGHT,2016 04 07 22:21:17,0417
LIGHT,2016 04 07 22:21:18,0417
LIGHT,2016 04 07 22:21:18,0417
LIGHT,2016 04 07 22:21:19,0418
LIGHT,2016 04 07 22:21:20,0418
LIGHT,2016 04 07 22:21:20,0417
LIGHT,2016 04 07 22:21:21,0417
LIGHT,2016 04 07 22:21:21,0417
LIGHT,2016 04 07 22:21:22,0417
LIGHT,2016 04 07 22:21:23,0417
LIGHT,2016 04 07 22:21:24,0417
LIGHT,2016 04 07 22:21:25,0417
LIGHT,2016 04 07 22:21:26,0417
LIGHT,2016 04 07 22:21:27,0417
LIGHT,2016 04 07 22:21:28,0416
LIGHT,2016 04 07 22:21:28,0416
LIGHT,2016 04 07 22:21:29,0417
LIGHT,2016 04 07 22:21:29,0417
LIGHT,2016 04 07 22:21:30,0417
LIGHT,2016 04 07 22:21:31,0418
LIGHT,2016 04 07 22:21:31,0418
LIGHT,2016 04 07 22:21:32,0418
LIGHT,2016 04 07 22:21:33,0417
LIGHT,2016 04 07 22:21:33,0417
LIGHT,2016 04 07 22:21:34,0417
LIGHT,2016 04 07 22:21:35,0418
LIGHT,2016 04 07 22:21:35,0418
LIGHT,2016 04 07 22:21:36,0417
LIGHT,2016 04 07 22:21:36,0417
LIGHT,2016 04 07 22:21:37,0417
LIGHT,2016 04 07 22:21:38,0417
LIGHT,2016 04 07 22:21:39,0418
LIGHT,2016 04 07 22:21:39,0418
LIGHT,2016 04 07 22:21:40,0418
LIGHT,2016 04 07 22:21:41,0417
LIGHT,2016 04 07 22:21:41,0417
LIGHT,2016 04 07 22:21:42,0417
LIGHT,2016 04 07 22:21:43,0417
LIGHT,2016 04 07 22:21:44,0418
LIGHT,2016 04 07 22:21:44,0418
LIGHT,2016 04 07 22:21:45,0418
LIGHT,2016 04 07 22:21:46,0417
LIGHT,2016 04 07 22:21:46,0417
LIGHT,2016 04 07 22:21:47,0417
LIGHT,2016 04 07 22:21:48,0417
LIGHT,2016 04 07 22:21:49,0417
LIGHT,2016 04 07 22:21:50,0417
LIGHT,2016 04 07 22:21:51,0417
LIGHT,2016 04 07 22:21:52,0417
LIGHT,2016 04 07 22:21:53,0417
LIGHT,2016 04 07 22:21:54,0417
LIGHT,2016 04 07 22:21:55,0418
LIGHT,2016 04 07 22:21:55,0418
LIGHT,2016 04 07 22:21:56,0417
LIGHT,2016 04 07 22:21:56,0417
LIGHT,2016 04 07 22:21:57,0417
LIGHT,2016 04 07 22:21:58,0417
LIGHT,2016 04 07 22:21:59,0418
LIGHT,2016 04 07 22:21:59,0418
LIGHT,2016 04 07 22:22:00,0417
LIGHT,2016 04 07 22:22:00,0417
LIGHT,2016 04 07 22:22:01,0418
LIGHT,2016 04 07 22:22:01,0418
LIGHT,2016 04 07 22:22:02,0418
LIGHT,2016 04 07 22:22:03,0417
LIGHT,2016 04 07 22:22:03,0417
LIGHT,2016 04 07 22:22:04,0417
LIGHT,2016 04 07 22:22:05,0416
LIGHT,2016 04 07 22:22:05,0416
LIGHT,2016 04 07 22:22:06,0417
LIGHT,2016 04 07 22:22:06,0417
LIGHT,2016 04 07 22:22:07,0418
LIGHT,2016 04 07 22:22:07,0418
LIGHT,2016 04 07 22:22:08,0417
LIGHT,2016 04 07 22:22:08,0417
LIGHT,2016 04 07 22:22:09,0417
LIGHT,2016 04 07 22:22:10,0417
LIGHT,2016 04 07 22:22:11,0417
LIGHT,2016 04 07 22:22:12,0417
LIGHT,2016 04 07 22:22:13,0417
LIGHT,2016 04 07 22:22:14,0418
LIGHT,2016 04 07 22:22:14,0418
LIGHT,2016 04 07 22:22:15,0417
LIGHT,2016 04 07 22:22:15,0417
LIGHT,2016 04 07 22:22:16,0417
LIGHT,2016 04 07 22:22:17,0416
LIGHT,2016 04 07 22:22:17,0416
LIGHT,2016 04 07 22:22:18,0417
LIGHT,2016 04 07 22:22:18,0417
LIGHT,2016 04 07 22:22:19,0418
LIGHT,2016 04 07 22:22:19,0418
LIGHT,2016 04 07 22:22:20,0417
LIGHT,2016 04 07 22:22:20,0417
LIGHT,2016 04 07 22:22:21,0417
LIGHT,2016 04 07 22:22:22,0417
LIGHT,2016 04 07 22:22:23,0417
LIGHT,2016 04 07 22:22:24,0417
LIGHT,2016 04 07 22:22:25,0417
LIGHT,2016 04 07 22:22:26,0418
LIGHT,2016 04 07 22:22:26,0418
LIGHT,2016 04 07 22:22:27,0417
LIGHT,2016 04 07 22:22:27,0417
LIGHT,2016 04 07 22:22:28,0417
LIGHT,2016 04 07 22:22:29,0417
LIGHT,2016 04 07 22:22:30,0417
LIGHT,2016 04 07 22:22:31,0417
LIGHT,2016 04 07 22:22:32,0417
LIGHT,2016 04 07 22:22:33,0416
LIGHT,2016 04 07 22:22:33,0416
LIGHT,2016 04 07 22:22:34,0417
LIGHT,2016 04 07 22:22:34,0417
LIGHT,2016 04 07 22:22:35,0419
LIGHT,2016 04 07 22:22:35,0419
LIGHT,2016 04 07 22:22:36,0417
LIGHT,2016 04 07 22:22:36,0417
LIGHT,2016 04 07 22:22:37,0418
LIGHT,2016 04 07 22:22:37,0418
LIGHT,2016 04 07 22:22:37,0418
LIGHT,2016 04 07 22:22:38,0417
LIGHT,2016 04 07 22:22:39,0417
LIGHT,2016 04 07 22:22:39,0417
LIGHT,2016 04 07 22:22:40,0417
LIGHT,2016 04 07 22:22:41,0417
LIGHT,2016 04 07 22:22:42,0412
LIGHT,2016 04 07 22:22:42,0412
LIGHT,2016 04 07 22:22:43,0417
LIGHT,2016 04 07 22:22:43,0417
LIGHT,2016 04 07 22:22:44,0416
LIGHT,2016 04 07 22:22:44,0416
LIGHT,2016 04 07 22:22:45,0417
LIGHT,2016 04 07 22:22:45,0417
LIGHT,2016 04 07 22:22:46,0417
LIGHT,2016 04 07 22:22:47,0417
LIGHT,2016 04 07 22:22:48,0417
LIGHT,2016 04 07 22:22:49,0417
LIGHT,2016 04 07 22:22:50,0417
LIGHT,2016 04 07 22:22:51,0417
LIGHT,2016 04 07 22:22:52,0417
LIGHT,2016 04 07 22:22:53,0417
LIGHT,2016 04 07 22:22:54,0417
LIGHT,2016 04 07 22:22:55,0417
LIGHT,2016 04 07 22:22:56,0417
LIGHT,2016 04 07 22:22:57,0415
LIGHT,2016 04 07 22:22:57,0415
LIGHT,2016 04 07 22:22:58,0419
LIGHT,2016 04 07 22:22:58,0419
LIGHT,2016 04 07 22:22:59,0417
LIGHT,2016 04 07 22:22:59,0417
LIGHT,2016 04 07 22:23:00,0417
LIGHT,2016 04 07 22:23:01,0417
LIGHT,2016 04 07 22:23:02,0416
LIGHT,2016 04 07 22:23:02,0416
LIGHT,2016 04 07 22:23:03,0417
LIGHT,2016 04 07 22:23:03,0417
LIGHT,2016 04 07 22:23:04,0417
LIGHT,2016 04 07 22:23:05,0417
LIGHT,2016 04 07 22:23:06,0417
LIGHT,2016 04 07 22:23:07,0416
LIGHT,2016 04 07 22:23:07,0416
LIGHT,2016 04 07 22:23:08,0417
LIGHT,2016 04 07 22:23:08,0417
LIGHT,2016 04 07 22:23:09,0418
LIGHT,2016 04 07 22:23:09,0418
LIGHT,2016 04 07 22:23:10,0418
LIGHT,2016 04 07 22:23:11,0417
LIGHT,2016 04 07 22:23:11,0417
LIGHT,2016 04 07 22:23:12,0417
LIGHT,2016 04 07 22:23:13,0416
LIGHT,2016 04 07 22:23:13,0416
LIGHT,2016 04 07 22:23:14,0417
LIGHT,2016 04 07 22:23:14,0417
LIGHT,2016 04 07 22:23:15,0417
LIGHT,2016 04 07 22:23:16,0417
LIGHT,2016 04 07 22:23:17,0417
LIGHT,2016 04 07 22:23:18,0417
LIGHT,2016 04 07 22:23:19,0417
LIGHT,2016 04 07 22:23:20,0417
LIGHT,2016 04 07 22:23:21,0417
LIGHT,2016 04 07 22:23:22,0417
LIGHT,2016 04 07 22:23:23,0417
LIGHT,2016 04 07 22:23:24,0417
LIGHT,2016 04 07 22:23:25,0417
LIGHT,2016 04 07 22:23:26,0418
LIGHT,2016 04 07 22:23:26,0418
LIGHT,2016 04 07 22:23:27,0419
LIGHT,2016 04 07 22:23:27,0419
LIGHT,2016 04 07 22:23:28,0418
LIGHT,2016 04 07 22:23:28,0418
LIGHT,2016 04 07 22:23:29,0417
LIGHT,2016 04 07 22:23:29,0417
LIGHT,2016 04 07 22:23:30,0418
LIGHT,2016 04 07 22:23:30,0418
LIGHT,2016 04 07 22:23:31,0418
LIGHT,2016 04 07 22:23:32,0418
LIGHT,2016 04 07 22:23:33,0418
LIGHT,2016 04 07 22:23:34,0418
LIGHT,2016 04 07 22:23:35,0418
LIGHT,2016 04 07 22:23:36,0418
LIGHT,2016 04 07 22:23:37,0418
LIGHT,2016 04 07 22:23:38,0418
LIGHT,2016 04 07 22:23:39,0417
LIGHT,2016 04 07 22:23:39,0417
LIGHT,2016 04 07 22:23:40,0418
LIGHT,2016 04 07 22:23:40,0418
LIGHT,2016 04 07 22:23:41,0417
LIGHT,2016 04 07 22:23:41,0417
LIGHT,2016 04 07 22:23:42,0417
LIGHT,2016 04 07 22:23:43,0417
LIGHT,2016 04 07 22:23:44,0417
LIGHT,2016 04 07 22:23:45,0417
LIGHT,2016 04 07 22:23:46,0417
LIGHT,2016 04 07 22:23:47,0416
LIGHT,2016 04 07 22:23:47,0416
LIGHT,2016 04 07 22:23:48,0423
LIGHT,2016 04 07 22:23:48,0423
LIGHT,2016 04 07 22:23:49,0423
LIGHT,2016 04 07 22:23:50,0423
LIGHT,2016 04 07 22:23:51,0423
LIGHT,2016 04 07 22:23:52,0423
LIGHT,2016 04 07 22:23:52,0423
LIGHT,2016 04 07 22:23:53,0424
LIGHT,2016 04 07 22:23:54,0424
LIGHT,2016 04 07 22:23:54,0422
LIGHT,2016 04 07 22:23:55,0422
LIGHT,2016 04 07 22:23:55,0423
LIGHT,2016 04 07 22:23:56,0423
LIGHT,2016 04 07 22:23:56,0423
LIGHT,2016 04 07 22:23:57,0423
LIGHT,2016 04 07 22:23:58,0423
LIGHT,2016 04 07 22:23:59,0423
LIGHT,2016 04 07 22:24:00,0423
LIGHT,2016 04 07 22:24:01,0423
LIGHT,2016 04 07 22:24:02,0422
LIGHT,2016 04 07 22:24:02,0422
LIGHT,2016 04 07 22:24:03,0423
LIGHT,2016 04 07 22:24:03,0423
LIGHT,2016 04 07 22:24:04,0423
LIGHT,2016 04 07 22:24:05,0423
LIGHT,2016 04 07 22:24:06,0425
LIGHT,2016 04 07 22:24:06,0425
LIGHT,2016 04 07 22:24:07,0423
LIGHT,2016 04 07 22:24:07,0423
LIGHT,2016 04 07 22:24:08,0423
LIGHT,2016 04 07 22:24:09,0423
LIGHT,2016 04 07 22:24:10,0423
LIGHT,2016 04 07 22:24:11,0423
LIGHT,2016 04 07 22:24:12,0423
LIGHT,2016 04 07 22:24:13,0423
LIGHT,2016 04 07 22:24:14,0424
LIGHT,2016 04 07 22:24:14,0424
LIGHT,2016 04 07 22:24:15,0423
LIGHT,2016 04 07 22:24:15,0423
LIGHT,2016 04 07 22:24:16,0423
LIGHT,2016 04 07 22:24:17,0423
LIGHT,2016 04 07 22:24:18,0426
LIGHT,2016 04 07 22:24:18,0426
LIGHT,2016 04 07 22:24:19,0423
LIGHT,2016 04 07 22:24:19,0423
LIGHT,2016 04 07 22:24:20,0423
LIGHT,2016 04 07 22:24:21,0423
LIGHT,2016 04 07 22:24:22,0424
LIGHT,2016 04 07 22:24:22,0424
LIGHT,2016 04 07 22:24:23,0423
LIGHT,2016 04 07 22:24:23,0423
LIGHT,2016 04 07 22:24:24,0423
LIGHT,2016 04 07 22:24:25,0423
LIGHT,2016 04 07 22:24:26,0424
LIGHT,2016 04 07 22:24:26,0424
LIGHT,2016 04 07 22:24:27,0423
LIGHT,2016 04 07 22:24:27,0423
LIGHT,2016 04 07 22:24:28,0423
LIGHT,2016 04 07 22:24:29,0423
LIGHT,2016 04 07 22:24:30,0423
LIGHT,2016 04 07 22:24:31,0423
LIGHT,2016 04 07 22:24:32,0424
LIGHT,2016 04 07 22:24:32,0424
LIGHT,2016 04 07 22:24:33,0423
LIGHT,2016 04 07 22:24:33,0423
LIGHT,2016 04 07 22:24:34,0423
LIGHT,2016 04 07 22:24:35,0425
LIGHT,2016 04 07 22:24:35,0425
LIGHT,2016 04 07 22:24:36,0427
LIGHT,2016 04 07 22:24:36,0427
LIGHT,2016 04 07 22:24:37,0423
LIGHT,2016 04 07 22:24:37,0423
LIGHT,2016 04 07 22:24:38,0423
LIGHT,2016 04 07 22:24:39,0423
LIGHT,2016 04 07 22:24:40,0422
LIGHT,2016 04 07 22:24:40,0422
LIGHT,2016 04 07 22:24:41,0430
LIGHT,2016 04 07 22:24:41,0430
LIGHT,2016 04 07 22:24:42,0423
LIGHT,2016 04 07 22:24:42,0423
LIGHT,2016 04 07 22:24:43,0420
LIGHT,2016 04 07 22:24:43,0420
LIGHT,2016 04 07 22:24:44,0425
LIGHT,2016 04 07 22:24:44,0425
LIGHT,2016 04 07 22:24:45,0422
LIGHT,2016 04 07 22:24:45,0422
LIGHT,2016 04 07 22:24:46,0422
LIGHT,2016 04 07 22:24:47,0422
LIGHT,2016 04 07 22:24:48,0423
LIGHT,2016 04 07 22:24:48,0423
LIGHT,2016 04 07 22:24:49,0423
LIGHT,2016 04 07 22:24:50,0426
LIGHT,2016 04 07 22:24:50,0426
LIGHT,2016 04 07 22:24:51,0423
LIGHT,2016 04 07 22:24:51,0423
LIGHT,2016 04 07 22:24:52,0423
LIGHT,2016 04 07 22:24:53,0426
LIGHT,2016 04 07 22:24:53,0426
LIGHT,2016 04 07 22:24:54,0423
LIGHT,2016 04 07 22:24:54,0423
LIGHT,2016 04 07 22:24:55,0423
LIGHT,2016 04 07 22:24:56,0423
LIGHT,2016 04 07 22:24:57,0424
LIGHT,2016 04 07 22:24:57,0424
LIGHT,2016 04 07 22:24:58,0423
LIGHT,2016 04 07 22:24:58,0423
LIGHT,2016 04 07 22:24:59,0423
LIGHT,2016 04 07 22:25:00,0422
LIGHT,2016 04 07 22:25:00,0422
LIGHT,2016 04 07 22:25:01,0422
LIGHT,2016 04 07 22:25:02,0423
LIGHT,2016 04 07 22:25:02,0423
LIGHT,2016 04 07 22:25:03,0423
LIGHT,2016 04 07 22:25:04,0424
LIGHT,2016 04 07 22:25:04,0424
LIGHT,2016 04 07 22:25:05,0422
LIGHT,2016 04 07 22:25:05,0422
LIGHT,2016 04 07 22:25:06,0423
LIGHT,2016 04 07 22:25:06,0423
LIGHT,2016 04 07 22:25:07,0423
LIGHT,2016 04 07 22:25:08,0421
LIGHT,2016 04 07 22:25:08,0421
LIGHT,2016 04 07 22:25:09,0423
LIGHT,2016 04 07 22:25:09,0423
LIGHT,2016 04 07 22:25:10,0423
LIGHT,2016 04 07 22:25:10,0423
LIGHT,2016 04 07 22:25:11,0423
LIGHT,2016 04 07 22:25:12,0424
LIGHT,2016 04 07 22:25:13,0424
LIGHT,2016 04 07 22:25:13,0423
LIGHT,2016 04 07 22:25:14,0423
LIGHT,2016 04 07 22:25:14,0423
LIGHT,2016 04 07 22:25:15,0423
LIGHT,2016 04 07 22:25:16,0423
LIGHT,2016 04 07 22:25:17,0424
LIGHT,2016 04 07 22:25:17,0424
LIGHT,2016 04 07 22:25:18,0423
LIGHT,2016 04 07 22:25:18,0423
LIGHT,2016 04 07 22:25:19,0423
LIGHT,2016 04 07 22:25:20,0424
LIGHT,2016 04 07 22:25:20,0424
LIGHT,2016 04 07 22:25:21,0422
LIGHT,2016 04 07 22:25:21,0422
LIGHT,2016 04 07 22:25:22,0423
LIGHT,2016 04 07 22:25:22,0423
LIGHT,2016 04 07 22:25:23,0424
LIGHT,2016 04 07 22:25:23,0424
LIGHT,2016 04 07 22:25:24,0423
LIGHT,2016 04 07 22:25:24,0423
LIGHT,2016 04 07 22:25:25,0423
LIGHT,2016 04 07 22:25:26,0423
LIGHT,2016 04 07 22:25:27,0426
LIGHT,2016 04 07 22:25:27,0426
LIGHT,2016 04 07 22:25:28,0428
LIGHT,2016 04 07 22:25:28,0428
LIGHT,2016 04 07 22:25:29,0423
LIGHT,2016 04 07 22:25:29,0423
LIGHT,2016 04 07 22:25:30,0423
LIGHT,2016 04 07 22:25:31,0423
LIGHT,2016 04 07 22:25:32,0423
LIGHT,2016 04 07 22:25:33,0421
LIGHT,2016 04 07 22:25:33,0421
LIGHT,2016 04 07 22:25:34,0423
LIGHT,2016 04 07 22:25:34,0423
LIGHT,2016 04 07 22:25:35,0424
LIGHT,2016 04 07 22:25:35,0424
LIGHT,2016 04 07 22:25:36,0423
LIGHT,2016 04 07 22:25:36,0423
LIGHT,2016 04 07 22:25:37,0424
LIGHT,2016 04 07 22:25:37,0424
LIGHT,2016 04 07 22:25:38,0423
LIGHT,2016 04 07 22:25:38,0423
LIGHT,2016 04 07 22:25:39,0423
LIGHT,2016 04 07 22:25:40,0424
LIGHT,2016 04 07 22:25:40,0424
LIGHT,2016 04 07 22:25:41,0422
LIGHT,2016 04 07 22:25:41,0422
LIGHT,2016 04 07 22:25:42,0425
LIGHT,2016 04 07 22:25:42,0425
LIGHT,2016 04 07 22:25:43,0423
LIGHT,2016 04 07 22:25:43,0423
LIGHT,2016 04 07 22:25:44,0422
LIGHT,2016 04 07 22:25:44,0422
LIGHT,2016 04 07 22:25:45,0422
LIGHT,2016 04 07 22:25:46,0424
LIGHT,2016 04 07 22:25:46,0424
LIGHT,2016 04 07 22:25:47,0421
LIGHT,2016 04 07 22:25:47,0421
LIGHT,2016 04 07 22:25:48,0427
LIGHT,2016 04 07 22:25:48,0427
LIGHT,2016 04 07 22:25:49,0415
LIGHT,2016 04 07 22:25:49,0415
LIGHT,2016 04 07 22:25:50,0424
LIGHT,2016 04 07 22:25:50,0424
LIGHT,2016 04 07 22:25:51,0429
LIGHT,2016 04 07 22:25:51,0429
LIGHT,2016 04 07 22:25:52,0423
LIGHT,2016 04 07 22:25:52,0423
LIGHT,2016 04 07 22:25:53,0424
LIGHT,2016 04 07 22:25:53,0424
LIGHT,2016 04 07 22:25:54,0423
LIGHT,2016 04 07 22:25:54,0423
LIGHT,2016 04 07 22:25:55,0423
LIGHT,2016 04 07 22:25:56,0423
LIGHT,2016 04 07 22:25:57,0424
LIGHT,2016 04 07 22:25:57,0424
LIGHT,2016 04 07 22:25:58,0423
LIGHT,2016 04 07 22:25:58,0423
LIGHT,2016 04 07 22:25:59,0423
LIGHT,2016 04 07 22:26:00,0423
LIGHT,2016 04 07 22:26:01,0423
LIGHT,2016 04 07 22:26:02,0423
LIGHT,2016 04 07 22:26:03,0424
LIGHT,2016 04 07 22:26:03,0424
LIGHT,2016 04 07 22:26:04,0422
LIGHT,2016 04 07 22:26:04,0422
LIGHT,2016 04 07 22:26:05,0421
LIGHT,2016 04 07 22:26:05,0421
LIGHT,2016 04 07 22:26:06,0423
LIGHT,2016 04 07 22:26:06,0423
LIGHT,2016 04 07 22:26:07,0426
LIGHT,2016 04 07 22:26:07,0426
LIGHT,2016 04 07 22:26:08,0423
LIGHT,2016 04 07 22:26:08,0423
LIGHT,2016 04 07 22:26:09,0423
LIGHT,2016 04 07 22:26:10,0422
LIGHT,2016 04 07 22:26:10,0422
LIGHT,2016 04 07 22:26:11,0423
LIGHT,2016 04 07 22:26:11,0423
LIGHT,2016 04 07 22:26:12,0421
LIGHT,2016 04 07 22:26:12,0421
LIGHT,2016 04 07 22:26:13,0423
LIGHT,2016 04 07 22:26:13,0423
LIGHT,2016 04 07 22:26:14,0423
LIGHT,2016 04 07 22:26:15,0423
LIGHT,2016 04 07 22:26:16,0423
LIGHT,2016 04 07 22:26:17,0423
LIGHT,2016 04 07 22:26:18,0422
LIGHT,2016 04 07 22:26:18,0422
LIGHT,2016 04 07 22:26:19,0423
LIGHT,2016 04 07 22:26:19,0423
LIGHT,2016 04 07 22:26:20,0423
LIGHT,2016 04 07 22:26:21,0423
LIGHT,2016 04 07 22:26:22,0423
LIGHT,2016 04 07 22:26:23,0426
